交易日期,市場名稱,成交頭數-總數,成交頭數-平均重量,成交頭數-平均價格,規格豬(75公斤以上)-頭數,規格豬(75公斤以上)-平均重量,規格豬(75公斤以上)-平均價格,75公斤以下-頭數,75公斤以下-平均重量,75公斤以下-平均價格,75(含)-95(不含)-頭數,75(含)-95(不含)-平均重量,75(含)-95(不含)-平均價格,95(含)-115(含)-頭數,95(含)-115(含)-平均重量,95(含)-115(含)-平均價格,115(含)-135(不含)-頭數,115(含)-135(不含)-平均重量,115(含)-135(不含)-平均價格,135(含)-155(不含)-頭數,135(含)-155(不含)-平均重量,135(含)-155(不含)-平均價格,155公斤以上-頭數,155公斤以上-平均重量,155公斤以上-平均價格,淘汰種豬-頭數,淘汰種豬-平均重量,淘汰種豬-平均價格,其他豬-頭數,其他豬-平均重量,其他豬-平均價格,冷凍廠-頭數,冷凍廠-平均重量,冷凍廠-平均價格,成交總數(不含冷凍廠)-頭數,成交總數(不含冷凍廠)-平均重量,成交總數(不含冷凍廠)-平均價格
1100218,雲林縣,2770,120.74,66.92,2588,121.04,67.48,1,73.00,55.00,84,88.72,66.12,839,107.90,68.40,1437,124.23,67.64,312,141.67,64.93,28,159.66,63.73,0,0.00,0.00,69,133.31,50.32,965,125.06,63.65,1805,118.43,68.77
1100218,嘉義縣,898,119.04,69.34,853,120.36,69.52,0,0.00,0.00,36,89.70,68.30,278,108.40,71.10,498,123.90,69.20,77,140.60,66.90,0,0.00,0.00,0,0.00,0.00,9,111.90,54.70,221,125.00,65.40,677,117.10,70.71
1100218,嘉義市,899,123.36,68.98,881,124.00,69.19,1,72.80,39.20,15,89.00,54.83,195,108.11,69.65,531,124.65,69.43,155,141.74,68.02,1,156.20,68.80,0,0.00,0.00,1,100.00,46.80,260,124.50,64.53,639,122.90,70.81
1100218,南投縣,1314,118.54,67.76,1252,119.39,68.44,0,0.00,0.00,10,92.95,61.47,449,108.79,67.58,716,123.47,68.83,87,140.49,69.07,1,156.00,65.30,0,0.00,0.00,51,101.99,49.42,359,119.70,64.34,955,118.10,69.06
1100218,彰化縣,1899,120.51,70.75,1794,121.58,71.25,5,67.70,37.44,59,88.64,60.21,488,106.21,72.17,1040,123.71,71.38,266,141.47,69.55,14,159.86,65.94,0,0.00,0.00,27,107.93,59.40,185,129.26,66.35,1714,119.56,71.26
1100218,台中大安,1404,120.61,68.43,1335,121.21,69.12,0,0.00,0.00,31,89.10,61.75,455,107.70,68.48,700,124.80,69.75,180,141.40,68.21,3,156.80,61.26,3,170.00,63.22,32,118.00,45.32,180,125.30,65.79,1224,119.92,68.84
1100218,台中市,2042,121.47,71.93,1989,121.57,72.16,0,0.00,0.00,33,89.35,66.05,625,107.96,73.68,1073,124.14,72.17,291,141.32,69.61,20,164.18,60.34,0,0.00,0.00,0,0.00,0.00,378,128.64,64.94,1664,119.84,73.63
1100218,苗栗縣,690,133.42,66.18,659,133.99,66.70,0,0.00,0.00,7,88.79,53.88,105,107.23,63.15,253,125.63,67.80,212,144.35,67.61,89,164.62,65.13,0,0.00,0.00,24,130.77,53.91,70,122.55,57.89,620,134.64,67.03
1100218,桃園市,2661,133.16,71.02,2378,129.78,71.15,0,0.00,0.00,11,89.30,55.10,328,108.30,68.20,1114,126.00,71.10,936,141.80,72.00,254,163.70,71.80,18,176.00,53.00,0,0.00,0.00,386,132.80,63.30,2275,133.22,72.33
1100218,新竹縣,775,139.88,71.30,733,139.53,71.97,0,0.00,0.00,0,0.00,0.00,30,111.20,67.56,293,127.10,72.70,295,143.90,72.25,115,167.40,70.71,5,194.60,48.19,37,139.30,62.35,104,134.70,62.96,671,140.68,72.54
1100218,宜蘭縣,541,131.66,77.17,537,132.01,77.38,0,0.00,0.00,4,84.62,32.57,42,110.65,74.19,297,126.30,78.67,178,142.94,76.93,20,164.40,70.67,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,541,131.66,77.17
1100218,新北市,2965,129.70,72.89,2837,128.63,72.97,0,0.00,0.00,15,88.81,61.58,369,108.79,71.23,1606,125.76,72.97,862,142.46,73.53,113,162.19,72.09,0,0.00,0.00,0,0.00,0.00,229,128.01,61.85,2736,129.85,73.80
1100217,台東縣,217,122.73,70.97,214,122.57,71.10,0,0.00,0.00,1,91.50,66.00,49,110.50,73.64,144,124.02,70.72,21,140.74,68.75,0,0.00,0.00,2,155.75,61.81,0,0.00,0.00,0,0.00,0.00,217,122.73,70.97
1100217,屏東縣,1325,120.03,67.93,1217,121.58,69.17,0,0.00,0.00,38,89.97,61.45,412,107.42,68.92,601,124.22,69.56,204,142.38,68.56,16,161.03,66.16,3,149.50,62.86,51,90.86,34.46,399,121.14,66.55,926,119.55,68.53
1100217,高雄旗山,299,128.76,71.33,281,126.28,71.77,0,0.00,0.00,0,0.00,0.00,42,110.11,69.84,183,125.10,73.11,56,142.26,69.03,16,172.50,69.03,0,0.00,0.00,2,127.50,35.42,40,127.10,62.93,259,129.02,72.61
1100217,高雄鳳山,1534,126.70,70.48,1457,126.29,71.06,0,0.00,0.00,7,92.29,59.95,285,109.11,69.80,811,125.26,71.57,361,142.16,70.81,27,162.39,65.86,0,0.00,0.00,43,123.91,55.42,34,147.95,65.10,1500,126.22,70.62
1100217,高雄岡山,1328,125.73,70.44,1299,125.48,70.63,1,73.05,35.01,8,89.60,56.53,240,108.80,70.03,797,125.10,70.79,262,141.90,70.64,20,159.50,64.37,0,0.00,0.00,0,0.00,0.00,510,126.10,66.82,818,125.51,72.70
1100217,高雄市,857,117.73,68.03,813,118.07,68.50,0,0.00,0.00,20,91.20,66.48,315,106.70,68.47,434,123.05,68.87,64,140.27,66.43,5,160.10,54.61,0,0.00,0.00,19,119.95,54.13,282,118.73,65.00,575,117.24,69.54
1100217,臺南市,629,120.24,69.15,581,121.42,69.30,2,74.25,48.29,17,89.91,66.09,204,106.31,68.75,281,125.43,69.58,96,141.80,69.43,2,158.25,61.42,0,0.00,0.00,27,114.56,69.21,120,123.43,64.84,509,119.49,70.20
1100217,臺南安南,1540,122.28,70.20,1473,122.78,70.71,11,60.00,17.70,33,90.33,66.37,400,108.83,70.96,851,124.55,70.93,222,141.10,69.64,19,163.87,60.33,4,178.63,47.11,0,0.00,0.00,311,125.62,65.89,1229,121.44,71.33
1100217,雲林縣,2920,121.20,67.45,2729,121.55,67.94,0,0.00,0.00,90,89.61,66.33,834,108.42,68.77,1556,124.15,68.18,339,141.88,65.45,41,164.34,64.75,0,0.00,0.00,60,123.46,48.90,848,122.71,64.15,2072,120.58,68.82
1100217,嘉義縣,842,117.88,67.70,779,120.16,67.97,0,0.00,0.00,52,88.40,67.00,279,107.70,68.70,420,124.30,68.20,80,141.90,65.00,0,0.00,0.00,0,0.00,0.00,11,95.80,46.30,152,129.40,63.80,690,115.35,68.66
1100217,嘉義市,873,123.14,68.34,848,122.82,68.72,0,0.00,0.00,9,89.38,56.34,209,108.41,68.73,528,124.87,69.28,111,140.21,66.30,11,164.78,59.77,2,200.90,53.59,3,111.33,43.55,270,125.29,64.25,603,122.18,70.21
1100217,南投縣,1151,123.14,69.28,1119,123.18,69.63,0,0.00,0.00,4,91.38,60.66,303,108.58,68.53,628,124.92,70.29,188,140.92,69.04,8,159.44,63.37,0,0.00,0.00,20,112.63,52.56,168,124.18,64.79,983,122.96,70.05
1100217,彰化縣,1896,121.89,69.99,1781,122.31,70.39,3,64.33,41.73,48,88.22,64.54,512,106.26,71.25,932,124.23,70.58,337,141.36,68.94,22,160.73,64.91,7,187.64,59.41,35,114.28,63.35,260,132.39,65.54,1636,120.22,70.77
1100217,台中大安,1309,120.98,68.05,1244,121.30,68.50,0,0.00,0.00,22,89.30,60.21,400,108.50,68.76,676,123.80,68.60,168,141.70,67.70,6,157.40,69.25,6,162.40,62.71,31,115.80,54.21,122,126.60,64.78,1187,120.41,68.40
1100217,台中市,1964,120.08,74.07,1910,120.61,74.16,0,0.00,0.00,46,91.72,70.85,651,107.57,74.34,1031,124.18,74.45,228,141.66,72.61,8,158.44,68.92,0,0.00,0.00,0,0.00,0.00,178,124.61,67.17,1786,119.63,74.79
1100217,苗栗縣,523,142.23,75.85,495,142.55,76.60,0,0.00,0.00,0,0.00,0.00,17,109.47,70.89,133,128.06,76.76,254,144.62,77.47,91,164.12,75.00,0,0.00,0.00,28,136.64,61.89,21,133.90,65.14,502,142.58,76.27
1100217,桃園市,2463,133.31,72.66,2236,130.04,72.83,0,0.00,0.00,3,93.00,66.10,224,110.00,71.30,1218,125.60,72.80,794,142.50,73.20,213,165.50,72.60,11,187.00,50.00,0,0.00,0.00,207,128.20,64.50,2256,133.78,73.37
1100217,新竹縣,817,140.39,71.16,751,139.99,72.55,0,0.00,0.00,3,90.10,49.09,68,110.00,68.27,278,125.50,71.82,221,144.80,73.03,184,167.20,73.91,9,234.80,40.85,54,132.90,60.66,157,131.10,63.67,660,142.59,72.80
1100217,宜蘭縣,423,128.45,76.06,422,128.56,76.12,0,0.00,0.00,1,84.00,42.79,62,110.49,73.10,255,125.12,76.30,82,143.39,77.94,23,162.45,74.34,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,423,128.45,76.06
1100217,新北市,2891,129.32,73.92,2738,128.37,74.06,0,0.00,0.00,35,88.30,59.31,382,108.24,72.44,1506,125.63,74.22,850,142.27,74.35,118,163.63,73.81,0,0.00,0.00,0,0.00,0.00,231,127.49,64.43,2660,129.48,74.73
1100210,花蓮縣,557,130.51,74.79,557,130.51,74.79,0,0.00,0.00,0,0.00,0.00,60,108.92,70.44,309,126.65,74.23,175,142.29,76.41,13,163.38,79.46,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,557,130.51,74.79
1100210,台東縣,412,120.98,75.59,404,120.51,75.84,0,0.00,0.00,2,94.00,69.89,139,107.81,75.22,227,125.00,76.37,38,140.16,74.74,0,0.00,0.00,6,161.83,64.16,0,0.00,0.00,0,0.00,0.00,412,120.98,75.59
1100210,屏東縣,1130,124.92,69.50,1066,124.59,70.37,0,0.00,0.00,11,89.90,62.10,259,108.36,70.58,583,125.18,70.01,224,141.81,71.00,17,160.29,66.13,14,162.71,53.31,22,106.93,43.45,0,0.00,0.00,1130,124.92,69.50
1100210,澎湖縣,177,125.59,76.18,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,177,125.59,76.18,0,0.00,0.00,177,125.59,76.18
1100210,高雄旗山,288,123.74,76.67,286,123.65,76.72,0,0.00,0.00,0,0.00,0.00,58,110.11,74.59,188,124.42,76.69,40,139.69,79.31,1,157.50,67.60,0,0.00,0.00,1,114.00,72.40,0,0.00,0.00,288,123.74,76.67
1100210,高雄鳳山,926,126.83,64.33,898,126.41,64.75,0,0.00,0.00,0,0.00,0.00,201,109.72,62.09,443,124.83,65.95,254,142.36,64.55,12,165.12,50.44,0,0.00,0.00,16,122.14,53.97,0,0.00,0.00,926,126.83,64.33
1100210,高雄岡山,585,125.96,68.98,521,127.87,69.80,3,73.30,36.00,41,87.90,54.13,80,107.60,64.84,299,126.30,71.72,142,142.60,68.34,20,162.10,70.88,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,585,125.96,68.98
1100210,高雄市,623,118.11,69.66,605,118.39,69.80,0,0.00,0.00,3,93.00,69.69,227,107.63,70.19,335,122.75,70.07,43,141.19,66.45,0,0.00,0.00,0,0.00,0.00,15,111.93,63.70,50,115.80,65.56,573,118.31,70.01
1100210,臺南市,493,117.13,74.19,486,117.37,74.36,0,0.00,0.00,4,92.38,68.67,200,107.35,73.07,272,123.66,75.16,14,138.39,74.69,0,0.00,0.00,0,0.00,0.00,3,111.67,51.32,0,0.00,0.00,493,117.13,74.19
1100210,臺南安南,921,121.83,69.74,886,122.41,70.10,2,59.00,12.58,23,86.26,60.27,225,109.24,70.91,558,124.17,70.78,103,141.67,65.52,10,164.25,61.63,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,921,121.83,69.74
1100210,雲林縣,1264,119.64,67.03,1191,119.93,67.93,0,0.00,0.00,25,90.26,58.40,419,108.01,67.45,646,123.50,69.31,126,141.25,62.94,11,169.00,60.84,0,0.00,0.00,37,115.61,44.44,0,0.00,0.00,1264,119.64,67.03
1100210,嘉義縣,635,113.60,66.38,583,115.63,66.79,0,0.00,0.00,46,88.80,63.80,290,106.70,67.10,274,123.30,66.80,19,141.30,63.00,0,0.00,0.00,0,0.00,0.00,6,106.30,40.20,0,0.00,0.00,635,113.60,66.38
1100210,嘉義市,348,128.45,70.08,340,128.06,70.46,0,0.00,0.00,2,86.80,63.76,30,110.28,70.83,228,125.42,71.60,82,141.90,67.57,3,156.87,69.43,2,202.30,40.87,1,113.00,38.00,0,0.00,0.00,348,128.45,70.08
1100210,南投縣,600,126.62,73.68,558,124.52,74.22,0,0.00,0.00,1,89.00,64.00,127,110.15,74.96,331,124.55,74.28,100,142.65,73.33,34,163.82,70.46,0,0.00,0.00,7,118.79,50.57,0,0.00,0.00,600,126.62,73.68
1100210,彰化縣,1327,120.27,58.27,1301,119.96,58.47,0,0.00,0.00,12,90.88,46.98,405,105.90,59.32,726,122.75,58.69,170,141.54,56.12,8,161.00,50.94,2,349.50,50.67,4,112.25,49.33,0,0.00,0.00,1327,120.27,58.27
1100210,台中大安,711,121.62,63.38,690,121.22,63.47,0,0.00,0.00,2,89.30,63.99,215,109.80,61.71,397,123.30,63.24,78,142.10,68.27,4,157.40,69.65,5,166.80,88.60,10,118.90,35.53,0,0.00,0.00,711,121.62,63.38
1100210,台中市,1164,117.39,74.23,1144,117.74,74.28,0,0.00,0.00,18,90.36,69.90,497,108.03,74.18,573,123.28,74.35,74,140.04,74.36,2,160.25,72.13,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,1164,117.39,74.23
1100210,苗栗縣,377,137.08,74.79,350,137.47,75.78,0,0.00,0.00,1,89.00,58.80,13,105.23,71.60,128,127.80,77.22,188,143.34,75.63,21,163.74,71.76,0,0.00,0.00,26,133.75,61.52,0,0.00,0.00,377,137.08,74.79
1100210,桃園市,1213,130.81,66.91,1120,128.59,67.07,0,0.00,0.00,7,92.00,52.00,203,107.10,60.80,512,125.40,67.90,405,143.40,68.50,86,162.80,66.00,0,0.00,0.00,0,0.00,0.00,43,122.20,52.00,1170,131.12,67.43
1100210,新竹縣,366,136.33,65.80,359,136.22,66.08,0,0.00,0.00,0,0.00,0.00,39,108.30,61.94,152,126.10,63.55,112,144.00,65.34,56,167.60,74.40,0,0.00,0.00,7,141.50,51.83,0,0.00,0.00,366,136.33,65.80
1100210,宜蘭縣,417,130.47,77.63,417,130.47,77.63,0,0.00,0.00,0,0.00,0.00,59,110.61,77.20,218,125.31,78.44,114,143.14,77.98,26,163.28,71.74,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,417,130.47,77.63
1100210,新北市,922,132.88,70.86,866,131.21,70.86,1,60.00,41.70,1,85.80,53.60,82,110.24,69.99,444,126.28,70.63,340,142.70,71.29,54,161.93,71.17,0,0.00,0.00,0,0.00,0.00,36,128.40,51.23,886,133.06,71.63
1100209,花蓮縣,746,133.22,78.90,746,133.22,78.90,0,0.00,0.00,0,0.00,0.00,71,109.06,75.23,378,126.76,79.06,249,144.05,79.63,48,163.67,78.25,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,746,133.22,78.90
1100209,台東縣,474,120.84,76.32,461,120.62,76.49,0,0.00,0.00,6,92.00,70.28,161,107.49,74.07,235,123.87,78.04,65,141.37,76.16,0,0.00,0.00,7,159.93,70.68,0,0.00,0.00,0,0.00,0.00,474,120.84,76.32
1100209,屏東縣,2216,123.13,71.79,2110,123.46,72.22,0,0.00,0.00,53,87.34,69.19,570,108.63,73.33,1176,124.88,72.82,364,142.08,69.21,25,161.18,65.06,9,156.33,59.97,19,121.00,47.13,74,128.81,62.58,2142,122.94,72.13
1100209,高雄旗山,643,126.28,79.21,629,126.09,79.66,0,0.00,0.00,1,85.00,51.60,109,109.79,73.43,371,124.83,80.49,149,141.17,81.36,7,168.29,65.67,0,0.00,0.00,6,103.58,51.29,0,0.00,0.00,643,126.28,79.21
1100209,高雄鳳山,1946,126.62,71.79,1874,126.51,72.22,0,0.00,0.00,12,89.33,52.55,392,108.19,68.88,963,125.30,72.90,519,142.58,73.04,29,159.32,67.32,0,0.00,0.00,31,117.55,55.06,101,123.63,57.46,1845,126.79,72.56
1100209,高雄岡山,1301,126.36,69.01,1211,127.00,69.61,4,68.40,38.07,49,87.70,60.24,216,108.00,67.62,668,125.70,70.07,327,142.20,69.79,37,163.10,61.38,0,0.00,0.00,0,0.00,0.00,95,131.30,58.36,1206,125.98,69.89
1100209,高雄市,793,118.66,75.38,772,119.12,75.49,0,0.00,0.00,12,92.33,75.23,267,108.11,77.04,446,123.01,75.68,59,139.59,68.78,0,0.00,0.00,0,0.00,0.00,9,114.11,65.57,49,120.80,72.34,744,118.52,75.58
1100209,臺南市,803,121.94,71.20,789,121.85,71.43,1,73.50,44.80,3,88.83,68.81,237,108.44,73.97,442,124.02,71.24,110,142.02,67.93,6,159.58,62.33,0,0.00,0.00,4,120.88,48.75,0,0.00,0.00,803,121.94,71.20
1100209,臺南安南,1704,121.35,69.48,1637,122.09,69.87,6,56.67,14.72,47,90.90,62.63,471,108.44,69.43,942,124.40,70.63,224,141.06,67.75,11,160.86,60.37,3,181.33,44.42,0,0.00,0.00,40,123.25,57.85,1664,121.31,69.76
1100209,雲林縣,3538,119.06,66.03,3301,120.23,66.66,0,0.00,0.00,138,88.59,57.55,1169,107.76,66.14,1750,123.90,67.60,382,141.54,64.11,31,159.34,61.09,0,0.00,0.00,68,105.97,49.23,472,120.16,57.89,3066,118.89,67.30
1100209,嘉義縣,1379,117.15,65.15,1294,118.90,65.50,0,0.00,0.00,61,89.10,64.30,504,108.00,67.60,678,123.30,65.00,112,141.30,60.90,0,0.00,0.00,0,0.00,0.00,24,94.00,43.50,92,128.30,55.60,1287,116.35,65.90
1100209,嘉義市,1217,123.64,71.54,1192,123.85,71.73,0,0.00,0.00,16,90.25,63.44,271,108.97,72.56,725,124.69,71.78,196,141.29,70.67,7,158.91,61.49,1,182.40,56.00,1,107.00,55.00,19,129.56,59.92,1198,123.55,71.73
1100209,南投縣,1558,121.47,71.91,1522,121.22,72.32,0,0.00,0.00,6,92.33,64.96,480,108.98,70.26,859,123.83,72.86,183,141.04,74.29,8,163.56,67.53,0,0.00,0.00,22,131.77,49.23,75,116.07,62.03,1483,121.74,72.39
1100209,彰化縣,2773,121.33,66.76,2661,121.63,66.98,8,70.88,41.54,49,89.81,61.88,701,107.02,67.59,1588,123.56,66.90,372,140.94,66.41,19,161.53,64.33,7,188.00,50.76,29,118.09,64.38,58,120.45,58.65,2715,121.35,66.93
1100209,台中大安,1909,119.90,71.37,1808,119.96,71.73,0,0.00,0.00,50,90.80,62.06,670,107.40,69.97,921,123.90,72.47,217,142.00,73.08,7,158.00,83.89,21,171.70,70.34,23,119.40,54.90,0,0.00,0.00,1909,119.90,71.37
1100209,台中市,2813,121.47,69.10,2686,121.46,69.73,1,70.00,54.40,33,91.00,61.58,874,108.09,69.53,1427,124.12,70.40,385,141.92,67.89,28,165.88,59.99,0,0.00,0.00,65,119.36,51.00,92,127.49,55.86,2721,121.27,69.57
1100209,苗栗縣,1390,138.39,76.28,1335,138.59,76.92,0,0.00,0.00,0,0.00,0.00,110,109.39,76.01,500,126.61,77.89,498,144.58,77.09,227,165.96,75.25,0,0.00,0.00,55,133.60,60.23,12,124.25,53.83,1378,138.51,76.46
1100209,桃園市,3772,135.38,70.76,3252,130.63,70.81,0,0.00,0.00,7,91.00,59.80,329,109.00,68.20,1673,125.80,71.10,1250,142.80,71.00,513,166.10,70.60,0,0.00,0.00,0,0.00,0.00,100,127.10,55.20,3672,135.61,71.16
1100209,新竹縣,1298,138.26,67.17,1237,138.20,67.77,0,0.00,0.00,2,91.70,56.17,79,110.30,65.20,527,126.60,67.03,423,144.20,67.24,208,166.00,70.77,3,230.80,30.87,56,136.20,57.38,0,0.00,0.00,1298,138.26,67.17
1100209,宜蘭縣,875,128.43,82.68,868,128.74,82.88,0,0.00,0.00,7,89.28,47.10,93,110.00,73.69,554,126.08,82.67,203,141.46,86.27,18,164.16,86.85,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,875,128.43,82.68
1100209,新北市,3933,130.67,68.99,3758,129.47,69.45,2,70.50,28.19,9,87.31,49.43,390,109.07,65.30,2142,125.76,69.20,1226,142.43,70.84,164,161.39,61.43,0,0.00,0.00,0,0.00,0.00,199,126.31,51.95,3734,130.90,69.87
1100208,花蓮縣,638,133.37,78.66,635,133.55,78.71,0,0.00,0.00,3,93.67,63.01,78,109.13,75.23,275,126.67,80.11,232,143.05,79.43,50,165.44,73.48,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,638,133.37,78.66
1100208,台東縣,428,122.28,77.01,412,121.39,77.56,0,0.00,0.00,4,89.75,61.25,133,108.69,78.35,229,124.36,78.12,50,141.53,73.67,0,0.00,0.00,12,163.96,65.87,0,0.00,0.00,0,0.00,0.00,428,122.28,77.01
1100208,屏東縣,2331,122.75,71.86,2200,123.14,72.27,0,0.00,0.00,65,90.90,68.28,644,107.67,72.78,1126,124.57,72.62,430,142.57,70.88,38,162.30,68.77,5,171.20,59.28,23,99.46,45.39,437,129.25,67.01,1894,121.25,73.05
1100208,澎湖縣,161,127.10,79.47,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,161,127.10,79.47,0,0.00,0.00,161,127.10,79.47
1100208,高雄旗山,698,125.21,74.09,687,125.22,74.34,0,0.00,0.00,2,82.25,55.70,121,109.78,69.38,442,125.02,74.72,124,141.02,76.90,3,156.67,72.12,0,0.00,0.00,6,122.17,50.81,30,116.78,63.53,668,125.59,74.54
1100208,高雄鳳山,2156,126.42,73.49,2087,126.05,73.67,0,0.00,0.00,9,89.73,59.48,389,109.10,71.44,1198,124.92,74.02,500,141.95,74.28,36,159.86,71.25,0,0.00,0.00,24,122.22,65.02,368,125.74,66.99,1788,126.56,74.82
1100208,高雄岡山,1900,126.03,70.44,1800,126.16,70.96,11,66.00,32.75,38,87.50,61.27,366,108.40,68.81,985,125.50,71.40,449,142.10,71.45,51,162.90,63.29,0,0.00,0.00,0,0.00,0.00,671,127.10,66.00,1229,125.44,72.90
1100208,高雄市,1105,118.74,72.49,1078,118.99,72.66,0,0.00,0.00,8,89.13,64.54,392,107.61,72.18,599,123.37,73.06,87,140.11,71.92,0,0.00,0.00,0,0.00,0.00,19,116.97,65.00,220,121.82,67.79,885,117.97,73.69
1100208,臺南市,978,120.08,70.46,920,120.80,70.53,0,0.00,0.00,30,90.93,66.16,269,107.88,70.53,573,124.07,70.56,78,141.36,70.37,1,159.50,58.00,1,150.00,61.00,26,125.40,72.43,149,122.97,65.63,829,119.56,71.35
1100208,臺南安南,1781,122.55,71.19,1698,124.16,71.68,14,59.32,15.25,62,88.60,62.53,361,108.32,72.17,1050,125.01,72.19,287,140.95,69.53,6,160.58,62.80,1,161.50,70.60,0,0.00,0.00,260,129.15,65.32,1521,121.42,72.26
1100208,雲林縣,3455,117.96,71.34,3249,119.22,71.70,11,69.23,49.15,159,88.51,65.86,1248,107.85,71.63,1709,123.65,72.18,292,141.92,69.51,25,167.24,66.14,0,0.00,0.00,11,107.41,51.41,664,120.02,64.56,2791,117.47,72.99
1100208,嘉義縣,1391,119.49,69.77,1282,122.05,70.25,0,0.00,0.00,78,88.40,67.20,358,108.30,71.50,772,124.30,70.60,152,143.00,66.50,0,0.00,0.00,0,0.00,0.00,31,92.00,49.50,209,129.70,65.20,1182,117.69,70.66
1100208,嘉義市,1242,124.78,71.38,1201,124.32,71.78,2,69.60,35.13,12,90.53,63.28,260,108.44,73.16,733,125.06,72.18,208,141.55,69.23,24,164.18,63.29,2,195.30,45.01,1,109.80,35.00,192,129.28,64.96,1050,123.95,72.61
1100208,南投縣,1569,121.17,72.67,1531,121.28,72.88,0,0.00,0.00,5,92.40,64.91,472,108.77,71.45,881,123.87,73.14,178,141.63,74.69,12,160.25,71.47,0,0.00,0.00,21,97.40,56.33,195,119.01,66.34,1374,121.47,73.55
1100208,彰化縣,2856,122.60,68.79,2689,122.65,69.17,8,68.13,40.12,44,89.76,65.35,704,107.50,69.78,1535,123.88,69.20,450,142.15,68.34,36,161.29,69.22,13,184.85,62.62,66,115.74,57.99,314,126.86,63.65,2542,122.07,69.45
1100208,台中大安,1963,120.67,72.31,1886,120.85,72.56,1,72.00,42.00,33,90.20,66.77,655,107.60,70.48,977,124.10,73.05,254,142.50,74.95,7,157.60,74.50,14,166.00,77.20,22,113.20,51.78,101,125.90,65.26,1862,120.39,72.71
1100208,台中市,2860,121.21,71.64,2769,121.53,71.80,0,0.00,0.00,65,89.91,65.92,844,108.12,72.23,1562,124.08,71.93,363,141.73,70.53,26,165.85,66.92,0,0.00,0.00,0,0.00,0.00,356,126.29,64.06,2504,120.49,72.77
1100208,苗栗縣,1623,138.22,77.88,1551,138.17,78.32,0,0.00,0.00,1,94.00,60.00,110,111.22,72.74,666,126.24,76.37,514,143.96,81.65,261,168.54,78.00,0,0.00,0.00,71,140.01,68.52,90,124.16,60.86,1533,139.04,78.77
1100208,桃園市,3855,134.38,74.08,3343,129.62,74.23,1,63.00,27.00,18,89.10,52.00,442,108.20,69.80,1649,125.20,73.80,1252,143.00,75.90,472,168.30,74.80,21,172.00,51.00,0,0.00,0.00,250,124.90,63.00,3605,135.04,74.79
1100208,新竹縣,1395,139.23,75.53,1332,139.39,76.27,0,0.00,0.00,1,87.00,52.00,53,110.40,70.10,507,126.70,74.34,569,144.00,77.36,203,165.70,78.35,6,194.00,41.43,56,130.70,62.64,139,132.90,65.04,1256,139.93,76.64
1100208,宜蘭縣,759,128.73,83.83,757,128.83,83.87,0,0.00,0.00,2,90.75,63.50,85,110.67,78.52,472,125.73,83.65,179,141.58,86.00,21,163.21,86.61,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,759,128.73,83.83
1100208,新北市,4873,128.32,71.15,4628,127.08,71.18,4,71.00,28.96,37,90.03,55.78,780,108.83,67.04,2591,125.32,70.90,1257,142.03,73.66,204,164.52,72.47,0,0.00,0.00,0,0.00,0.00,536,122.15,61.60,4337,129.08,72.27
1100207,雲林縣,2513,119.18,73.37,2315,120.21,74.18,0,0.00,0.00,94,89.02,69.54,831,107.45,75.00,1226,124.25,74.63,258,142.08,70.34,33,161.70,67.97,0,0.00,0.00,71,105.81,51.26,365,130.22,66.80,2148,117.30,74.61
1100207,嘉義縣,835,118.21,72.72,768,120.61,73.15,0,0.00,0.00,51,88.10,71.10,268,107.20,74.10,411,124.50,73.40,89,143.00,70.00,0,0.00,0.00,0,0.00,0.00,16,99.30,52.40,71,128.70,65.90,764,117.24,73.42
1100207,嘉義市,934,118.97,73.62,908,119.64,73.85,0,0.00,0.00,23,91.10,66.81,311,107.71,73.09,523,123.73,74.25,74,140.89,73.82,1,156.60,65.00,0,0.00,0.00,2,113.50,30.00,152,118.61,67.64,782,119.03,74.77
1100207,南投縣,1390,121.42,74.13,1363,121.48,74.53,0,0.00,0.00,4,92.50,64.16,414,108.84,72.73,785,124.16,75.08,164,140.59,75.75,2,161.00,73.76,0,0.00,0.00,21,119.19,49.00,152,119.54,67.33,1238,121.65,74.95
1100207,彰化縣,1991,120.86,72.25,1896,121.27,72.65,3,68.33,50.68,37,89.15,65.26,559,106.75,73.55,1059,123.54,72.97,278,141.85,70.22,15,159.80,69.40,3,188.83,48.66,37,114.33,61.84,124,121.73,66.71,1867,120.80,72.62
